"id","date","lon","lat","x","y","x.se","y.se","logit_g","logit_g.se","g"
"226070",2022-03-19 03:00:00,-34.5293714912694,-4.37326958315446,-3843.79205181989,-484.047636650404,0.14679965191279,0.176316230175932,4.93466491901617,1.39936397540396,0.992858497170377
"226070",2022-03-19 09:00:00,-34.749200940086,-4.40086175877207,-3868.26335412352,-487.107706898068,0.107916359542568,0.113447624400064,5.07475858324006,1.33056136341224,0.993786256288612
"226070",2022-03-19 15:00:00,-34.9813871617757,-4.40794121356287,-3894.11020609122,-487.892862068624,0.145984216887965,0.178134924947417,5.04199109484569,1.28912719867121,0.993580603598621
"226070",2022-03-19 21:00:00,-35.2378523119905,-4.40330437011843,-3922.65977601936,-487.378606695953,0.0938383846209701,0.0958562992711037,4.77822731287639,1.09144827320587,0.99165925746862
"226070",2022-03-20 03:00:00,-35.4798167117906,-4.44210714474503,-3949.5951297952,-491.682181172773,0.196615055620274,0.241978785213931,4.51279026050263,0.972978343660556,0.989151173533397
"226070",2022-03-20 09:00:00,-35.7306373973483,-4.53430661595836,-3977.51636079192,-501.908850482601,0.134450381528698,0.145755180263178,3.70494526468468,0.550927870728223,0.975989140782317
"226070",2022-03-20 15:00:00,-35.8973936458742,-4.64834558556102,-3996.07958146441,-514.559766710234,0.0939938823751366,0.0962294729571286,2.69199418962119,0.611422438163131,0.936552583297122
"226070",2022-03-20 21:00:00,-36.0018256962716,-4.79964651485384,-4007.70490413714,-531.347550434664,0.194576889192507,0.222788041523097,0.743886654194561,0.226982705662741,0.67784517516507
"226070",2022-03-21 03:00:00,-36.0338530707821,-4.87539610014227,-4011.2701751591,-539.753849900152,0.200090431763468,0.246812668575033,2.13917964557596,0.753555862569336,0.894653318119664
"226070",2022-03-21 09:00:00,-36.0879124565798,-4.94927342423643,-4017.28803845869,-547.953300641509,0.651337244015873,0.582356420525829,2.69549044065576,1.22930877647966,0.936760020152107
"226070",2022-03-21 15:00:00,-36.1474253875055,-4.96398420779009,-4023.91298762496,-549.586122300873,0.637822494461684,0.6503503042522,3.28513055961374,1.36488430619781,0.963915163816151
"226070",2022-03-21 21:00:00,-36.2455010869487,-4.95955116969186,-4034.83072454617,-549.094073888894,0.128754605959131,0.149726665572868,3.71310361546605,1.06175414406599,0.976179585722332
"226070",2022-03-22 03:00:00,-36.3697181382923,-4.94294408278015,-4048.65850344959,-547.250787469233,0.117524774193855,0.1370295772923,3.61605810908042,1.06105259632113,0.973815598962977
"226070",2022-03-22 09:00:00,-36.4979567144118,-4.94867644776651,-4062.93395644326,-547.88704008714,0.136435193297407,0.166938636850675,3.15085957500448,1.20978181726975,0.95894257809142
"226070",2022-03-22 15:00:00,-36.5720187798776,-4.92853836622091,-4071.17850785801,-545.651877800804,0.26819284605723,0.335088912267096,3.16484713692042,1.26840663059068,0.959489770705144
"226070",2022-03-22 21:00:00,-36.6402072587746,-4.92488290918599,-4078.76921460679,-545.246159347324,0.189136093645576,0.222954087222321,3.23113273764232,1.23247550702324,0.96198919427828
"226070",2022-03-23 03:00:00,-36.7092125470605,-4.93350002420093,-4086.45084816083,-546.202574857669,0.119785984579492,0.12890290282668,3.29187367894283,1.12574653091208,0.964148975548908
"226070",2022-03-23 09:00:00,-36.8035391971831,-4.93128030784701,-4096.95124282071,-545.956206844156,0.116847963047862,0.130900953550793,2.39174129016622,1.24441339680409,0.916195363762781
"226070",2022-03-23 15:00:00,-36.8147178435132,-4.92716833444673,-4098.19564403793,-545.499817980196,0.0950593624852063,0.0970566919263581,2.72193420230238,1.10988612519731,0.938308591121283
"226070",2022-03-23 21:00:00,-36.8536148716149,-4.92386513081397,-4102.52564139958,-545.133196729375,0.10058926966164,0.110788531726787,2.95539254961068,0.76880021308786,0.950517737436503
"226070",2022-03-24 03:00:00,-36.9226400848912,-4.93058459358749,-4110.20949299341,-545.878989158889,0.176583221419146,0.213954928086841,2.93940197133341,0.934214357870988,0.949760199089359
